MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,Fence,MoSold,SaleType,SaleCondition,age_of_house
30,RM,3.9318256327243257,9.105090961257085,NA,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,5,4,1919,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,610.0,6.415096959171596,Ex,N,FuseA,6.709304340258298,0,6.709304340258298,0.0,0.0,1,0,2,Gd,4,0,NA,NA,NA,0.0,NA,N,0.0,0.0,0.0,0.0,NA,9,WD,Abnorml,87
30,RM,4.110873864173311,8.881975184248867,NA,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,6,6,1930,1950,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,5.840641657373398,Unf,0.0,641.0,6.892641641172089,TA,Y,FuseF,6.892641641172089,0,6.892641641172089,0.0,0.0,1,0,3,TA,6,0,NA,Detchd,Unf,308.0,TA,N,0.0,0.0,5.10594547390058,0.0,NA,3,ConLI,Family,76
50,RL,4.418840607796598,9.423514392252901,NA,Reg,Lvl,Inside,Sawyer,Feedr,1Fam,1.5Fin,5,5,1951,1951,Gable,HdBoard,HdBoard,Stone,206.5,TA,Fa,CBlock,TA,TA,No,BLQ,5.799092654460526,Unf,0.0,477.0,6.693323668269949,TA,Y,SBrkr,6.9865664594064265,341,7.260522598089852,1.0,0.0,1,0,3,TA,7,1,TA,Detchd,Unf,288.0,TA,Y,0.0,0.0,0.0,0.0,GdWo,6,WD,Normal,55
90,RL,4.795790545596741,9.3180281773931,NA,Reg,Lvl,Corner,Sawyer,Feedr,Duplex,1Story,6,5,1964,1964,Gable,BrkFace,BrkFace,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1921.0,7.561121589530238,TA,Y,SBrkr,7.561121589530238,0,7.561121589530238,0.0,0.0,2,0,4,TA,8,0,NA,Detchd,Unf,576.0,TA,Y,0.0,5.198497031265826,0.0,0.0,NA,7,WD,Normal,42
20,RL,4.61512051684126,9.969790141790192,NA,Reg,Lvl,FR2,Sawyer,Norm,1Fam,1Story,5,5,1950,1950,Gable,Wd Sdng,MetalSd,NA,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,Y,FuseA,7.403061091090091,0,7.403061091090091,0.0,0.0,1,0,3,TA,7,1,Gd,Attchd,RFn,394.0,TA,Y,0.0,0.0,5.420534999272286,0.0,NA,6,WD,Normal,56
30,RL,4.02535169073515,9.018089684104343,NA,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,7,1935,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,N,SBrkr,6.940222469119639,0,6.940222469119639,0.0,0.0,1,0,2,TA,6,1,TA,Detchd,Unf,260.0,TA,Y,0.0,0.0,4.804021044733257,0.0,NA,6,WD,Normal,71
30,RL,3.9318256327243257,8.560444233410552,NA,IR1,Lvl,Inside,SWISU,Norm,1Fam,1Story,5,3,1936,1950,Gable,Wd Sdng,Wd Shng,NA,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,830.0,6.7226297948554485,Gd,Y,SBrkr,6.779921907472252,0,6.779921907472252,0.0,0.0,1,0,2,TA,4,0,NA,Detchd,Unf,180.0,TA,P,0.0,4.6913478822291435,0.0,0.0,NA,1,WD,Normal,70
20,RL,3.9318256327243257,8.612685172875459,NA,Reg,Lvl,Inside,SWISU,Norm,1Fam,1Story,7,5,2004,2004,Shed,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,6.236369590203704,LwQ,5.924255797414532,190.0,6.97914527506881,Ex,Y,SBrkr,6.97914527506881,0,6.97914527506881,1.0,0.0,2,0,2,TA,4,0,NA,Detchd,Unf,246.0,TA,Y,0.0,4.795790545596741,0.0,0.0,NA,5,WD,Normal,2
20,RL,4.276666119016055,9.3350328159335,NA,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Hip,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,Av,ALQ,6.659293919683638,Unf,0.0,285.0,6.970730078143525,TA,Y,SBrkr,6.970730078143525,0,6.970730078143525,0.0,0.6931471805599453,1,0,3,TA,6,1,TA,Attchd,Unf,528.0,TA,Y,5.752572638825633,3.8918202981106265,0.0,0.0,NA,6,WD,Normal,39
80,RL,4.394449154672439,9.246382963323112,NA,IR1,Lvl,Corner,Sawyer,Norm,1Fam,SLvl,6,7,1964,1964,Gable,HdBoard,Plywood,NA,0.0,TA,Gd,CBlock,TA,TA,Av,GLQ,6.124683390894205,Unf,0.0,456.0,6.816735880594968,TA,Y,SBrkr,6.840546529288687,0,6.840546529288687,0.0,0.6931471805599453,1,0,2,TA,4,0,NA,Attchd,Unf,336.0,TA,Y,4.356708826689592,0.0,0.0,0.0,GdPrv,7,WD,Normal,42
20,RL,4.330733340286331,9.105090961257085,NA,Reg,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,6,1966,1966,Gable,Plywood,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.651571873589727,Unf,0.0,286.0,6.966024187106113,Gd,Y,SBrkr,6.966024187106113,0,6.966024187106113,1.0,0.0,1,0,3,TA,6,0,NA,Attchd,Fin,286.0,TA,Y,0.0,4.48863636973214,0.0,0.0,GdWo,6,WD,Abnorml,40
20,RL,4.276666119016055,9.16282938930513,NA,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,BLQ,5.272999558563747,LwQ,6.890609120147166,0.0,7.0707241072602764,TA,Y,SBrkr,7.285506548522785,0,7.285506548522785,1.0,0.0,1,1,3,TA,7,1,TA,Attchd,Unf,512.0,TA,Y,5.652489180268651,0.0,0.0,0.0,MnPrv,7,WD,Normal,39
80,RL,4.276666119016055,8.878636747430072,NA,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,SLvl,6,6,1978,1978,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,6.678342114654332,Unf,0.0,166.0,6.8679744089702925,Fa,Y,SBrkr,6.947937068614969,0,6.947937068614969,1.0,0.0,1,0,3,TA,6,1,Fa,Detchd,Unf,616.0,TA,Y,4.882801922586371,0.0,0.0,0.0,GdPrv,7,WD,Normal,28
90,RL,4.276666119016055,9.176059437999308,NA,IR1,Lvl,Inside,Sawyer,Norm,Duplex,1Story,5,4,1977,1977,Gable,Plywood,Plywood,NA,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1967.0,7.584773077612199,TA,Y,SBrkr,7.584773077612199,0,7.584773077612199,0.0,0.0,2,0,6,TA,10,0,NA,Attchd,Fin,580.0,TA,Y,5.14166355650266,0.0,0.0,0.0,NA,8,WD,Normal,29
90,RL,4.330733340286331,9.01627006814768,NA,Reg,Lvl,Inside,Sawyer,Norm,Duplex,1Story,5,4,1977,1977,Gable,Plywood,Plywood,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,Rec,6.182084906716632,Unf,0.0,1466.0,7.575584651557793,TA,Y,SBrkr,7.575584651557793,0,7.575584651557793,0.0,0.0,2,0,6,TA,10,0,NA,Attchd,RFn,586.0,TA,Y,3.4965075614664802,0.0,0.0,0.0,NA,5,WD,Normal,29
30,RL,4.276666119016055,9.77166897791528,NA,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1924,1950,Gable,BrkFace,Wd Sdng,Stone,206.5,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,6.771935555839602,Fa,N,FuseF,6.771935555839602,0,6.771935555839602,0.0,0.0,1,0,2,Fa,5,1,Gd,Detchd,Unf,322.0,Fa,N,0.0,0.0,4.762173934797756,0.0,NA,4,WD,Normal,82
20,RL,4.394449154672439,9.921130987708723,NA,Reg,Low,Inside,ClearCr,Norm,1Fam,1Story,7,6,1967,1967,Gable,Plywood,Plywood,BrkFace,202.0,TA,TA,CBlock,Gd,TA,Av,Rec,6.698268054115413,ALQ,6.717804695023691,229.0,7.531552381407289,TA,Y,SBrkr,7.5126175446745105,0,7.5126175446745105,1.0,0.0,1,0,2,TA,6,2,Gd,Attchd,Unf,521.0,TA,Y,0.0,4.7535901911063645,5.1298987149230735,0.0,NA,6,WD,Normal,39
20,RL,4.477336814478207,9.476620038167528,NA,Reg,Low,Inside,ClearCr,Norm,1Fam,1Story,5,6,1963,1963,Flat,WdShing,Wd Shng,NA,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,4.653960350157523,ALQ,6.7464121285733745,46.0,6.90875477931522,Ex,Y,SBrkr,6.90875477931522,0,6.90875477931522,1.0,0.0,1,0,1,TA,4,2,TA,Attchd,Unf,575.0,TA,Y,5.476463551931511,0.0,5.003946305945459,0.0,NA,4,WD,Normal,43
85,RL,4.290459441148391,9.289243969571649,NA,Reg,Lvl,Corner,Sawyer,Feedr,1Fam,SFoyer,5,7,1971,1972,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,PConc,Gd,TA,Av,GLQ,6.284134161070802,Rec,5.075173815233827,88.0,6.663132695990803,Ex,Y,SBrkr,6.698268054115413,0,6.698268054115413,1.0,0.0,1,0,2,TA,4,0,NA,Detchd,Unf,576.0,TA,Y,0.0,0.0,0.0,0.0,MnPrv,6,WD,Normal,35
150,RL,4.394449154672439,7.438971592395862,NA,Reg,HLS,Inside,ClearCr,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,5.986452005284438,Unf,0.0,33.0,6.066108090103747,TA,Y,SBrkr,6.78105762593618,680,7.438971592395862,1.0,0.0,2,1,2,Gd,7,0,NA,Basment,Fin,450.0,Gd,Y,5.241747015059643,3.6109179126442243,0.0,0.0,NA,4,WD,Normal,26
20,RL,4.330733340286331,9.145908511816794,NA,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,4,5,1954,1954,Gable,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,Rec,6.684611727667927,Unf,0.0,168.0,6.875232087276577,Ex,Y,SBrkr,7.208600337960199,0,7.208600337960199,0.0,0.0,1,1,3,TA,6,1,Gd,Attchd,RFn,504.0,TA,Y,5.472270673671475,0.0,0.0,0.0,NA,6,WD,Normal,52
50,RL,4.143134726391533,8.77786371462117,NA,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,BrkFace,Wd Sdng,NA,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,5.442417710521793,Unf,0.0,569.0,6.684611727667927,Ex,N,FuseA,6.684611727667927,351,7.048386408721883,0.0,0.0,1,0,3,TA,6,2,TA,BuiltIn,Unf,215.0,TA,Y,5.579729825986222,0.0,0.0,0.0,NA,3,WD,Family,64
70,RL,4.74493212836325,9.901034546375062,NA,Reg,Lvl,Corner,Edwards,Norm,1Fam,2Story,6,7,1928,1950,Gable,WdShing,Plywood,NA,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672.0,6.511745329644728,Ex,Y,SBrkr,7.198931240688173,672,7.605890001053122,0.0,0.0,2,0,4,TA,8,2,Gd,2Types,Unf,795.0,TA,P,0.0,3.7612001156935624,0.0,0.0,NA,12,WD,Normal,78
75,RL,4.110873864173311,9.893487720457795,NA,Reg,Lvl,Inside,Edwards,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,BrkFace,Wd Sdng,NA,0.0,TA,TA,BrkTil,TA,TA,No,Rec,6.054439346269371,Unf,0.0,1411.0,7.515889085215125,Gd,Y,SBrkr,7.515889085215125,1836,8.208764045819667,0.0,0.0,3,1,5,Gd,7,2,Gd,Detchd,Unf,836.0,TA,Y,6.529418838262226,4.394449154672439,3.4965075614664802,0.0,NA,12,WD,Normal,71
80,RL,4.3694478524670215,9.365633256382218,NA,IR1,Lvl,Inside,Edwards,Norm,1Fam,SLvl,5,5,1962,1962,Gable,Plywood,Plywood,Stone,206.5,TA,TA,CBlock,TA,TA,Gd,ALQ,6.418364935936212,Rec,7.060476365999801,0.0,7.482681828154651,Ex,Y,SBrkr,7.353081920515432,0,7.353081920515432,0.0,0.6931471805599453,2,0,3,TA,6,1,Fa,Attchd,Fin,528.0,TA,Y,6.118097198041348,5.537334267018537,4.976733742420574,0.0,MnPrv,5,WD,Normal,44
20,RL,4.394449154672439,9.396736947923277,NA,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,6,1952,2002,Gable,Wd Sdng,Wd Sdng,BrkFace,202.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,Gd,Y,SBrkr,7.305860032684009,0,7.305860032684009,0.0,0.0,1,0,3,TA,7,1,Ex,Attchd,RFn,569.0,TA,Y,0.0,5.247024072160486,3.6109179126442243,0.0,NA,4,WD,Normal,54
20,RL,4.2626798770413155,9.261033486291701,NA,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,8,1955,1999,Hip,MetalSd,MetalSd,Stone,206.5,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1057.0,6.964135612418245,Gd,Y,SBrkr,6.964135612418245,0,6.964135612418245,0.0,0.6931471805599453,1,0,3,Gd,6,0,NA,Attchd,Unf,288.0,TA,Y,0.0,0.0,0.0,0.0,NA,3,WD,Normal,51
50,RL,4.330733340286331,9.161780181360806,NA,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,LwQ,6.150602768446279,Unf,0.0,532.0,6.90875477931522,TA,Y,SBrkr,6.974478911025045,541,7.383989457978509,0.0,0.0,1,1,5,TA,7,0,NA,Attchd,Unf,305.0,Fa,Y,0.0,0.0,0.0,0.0,NA,7,WD,Normal,53
60,RL,4.48863636973214,9.40335455830888,NA,IR1,Bnk,Inside,SawyerW,Norm,1Fam,2Story,6,4,1989,1989,Gable,HdBoard,HdBoard,BrkFace,202.0,Gd,TA,CBlock,Gd,TA,No,ALQ,6.309918278226516,Unf,0.0,319.0,6.767343125265392,Ex,Y,SBrkr,7.1808311990445555,1246,7.847762537473608,0.0,0.0,2,1,4,Ex,9,1,TA,Attchd,RFn,506.0,TA,Y,0.0,5.5053315359323625,0.0,0.0,MnPrv,11,WD,Abnorml,17
90,RL,4.30406509320417,9.112727543109182,NA,Reg,Lvl,Inside,SawyerW,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,HdBoard,HdBoard,NA,0.0,Gd,Gd,PConc,Gd,TA,Av,LwQ,5.568344503761097,GLQ,6.988413181999592,0.0,7.20414929203594,Gd,Y,SBrkr,7.273092595999522,0,7.273092595999522,2.0,0.0,2,0,2,Gd,8,0,NA,Attchd,Unf,920.0,TA,Y,5.666426688112432,0.0,0.0,0.0,NA,4,WD,Normal,13
60,RL,4.897839799950911,9.306014122044465,NA,IR2,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1308.0,7.1770187659099,Ex,Y,SBrkr,7.1770187659099,568,7.537430036586509,0.0,0.0,2,1,3,Gd,7,0,NA,BuiltIn,RFn,848.0,TA,Y,0.0,3.713572066704308,0.0,0.0,NA,7,New,Partial,1
20,RL,4.174387269895637,8.921190556249368,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,5.976350909297934,Unf,0.0,815.0,7.097548850614793,Ex,Y,SBrkr,7.097548850614793,0,7.097548850614793,0.0,0.0,2,0,2,Gd,6,0,NA,Attchd,RFn,632.0,TA,Y,4.663439094112067,4.07753744390572,0.0,0.0,NA,2,WD,Abnorml,1
20,RL,4.51085950651685,9.501366845678353,NA,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,6,5,2006,2006,Hip,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.3632795869630385,Unf,0.0,260.0,7.515889085215125,Gd,Y,SBrkr,7.52131798019924,0,7.52131798019924,1.0,0.0,2,0,3,Gd,7,1,Gd,Attchd,RFn,495.0,TA,Y,0.0,3.4965075614664802,0.0,0.0,NA,7,New,Partial,0
20,RL,4.3694478524670215,9.362718052397065,NA,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.023758954738443,Unf,0.0,448.0,7.359467638255621,Ex,Y,SBrkr,7.372118028337787,0,7.372118028337787,1.0,0.0,2,1,2,Ex,6,0,NA,Attchd,Fin,754.0,TA,Y,5.176149732573829,4.394449154672439,0.0,0.0,NA,8,New,Partial,1
60,RL,4.5217885770490405,9.30428598481871,NA,IR1,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,945.0,6.852242569051878,Ex,Y,SBrkr,6.852242569051878,864,7.501082124259871,0.0,0.0,2,1,3,Gd,8,0,NA,Attchd,RFn,638.0,TA,Y,4.976733742420574,4.007333185232471,0.0,0.0,NA,5,New,Partial,1
20,RL,4.3694478524670215,9.139595967450425,NA,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,4.04305126783455,Unf,0.0,1558.0,7.387090235656757,Ex,Y,SBrkr,7.387090235656757,0,7.387090235656757,0.0,0.0,2,0,3,Gd,7,1,Gd,Attchd,Fin,576.0,TA,Y,4.61512051684126,3.828641396489095,0.0,0.0,NA,3,WD,Normal,1
60,RL,4.3694478524670215,9.139595967450425,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,784.0,6.665683717782408,Ex,Y,SBrkr,6.665683717782408,812,7.3758821482150125,0.0,0.0,2,1,3,Gd,6,0,NA,Attchd,RFn,610.0,TA,Y,4.976733742420574,3.828641396489095,0.0,0.0,NA,6,WD,Normal,1
20,RL,4.394449154672439,9.392745258631441,NA,Reg,Lvl,Inside,ClearCr,Norm,1Fam,1Story,6,5,1968,1968,Gable,Plywood,Plywood,NA,0.0,TA,Fa,CBlock,Gd,Fa,No,LwQ,6.74993119378857,Unf,0.0,535.0,7.236339342754344,Gd,Y,SBrkr,7.236339342754344,0,7.236339342754344,1.0,0.0,2,0,3,TA,6,1,Po,Attchd,RFn,522.0,TA,Y,0.0,4.07753744390572,0.0,0.0,NA,7,COD,Abnorml,38
20,RL,4.564348191467836,9.473934648898874,NA,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,6,1996,1996,Gable,VinylSd,VinylSd,NA,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,7.00397413672268,Ex,Y,SBrkr,7.00397413672268,0,7.00397413672268,0.0,0.0,1,1,3,TA,5,0,NA,Attchd,RFn,462.0,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Normal,10
60,RL,4.189654742026425,9.428591977209965,NA,IR1,Lvl,Inside,CollgCr,PosN,1Fam,2Story,6,5,1995,1995,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,6.661854740545311,Ex,Y,SBrkr,6.679599185844383,704,7.313220387090301,0.0,0.0,2,1,3,Gd,6,1,TA,Attchd,RFn,473.0,TA,Y,6.025865973825314,4.5217885770490405,0.0,0.0,NA,8,WD,Normal,11
20,RL,4.2626798770413155,9.069467813094768,NA,IR1,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,6.741700694652055,Unf,0.0,579.0,7.262628600974241,Ex,Y,SBrkr,7.262628600974241,0,7.262628600974241,1.0,0.0,2,0,3,TA,5,0,NA,Attchd,RFn,591.0,TA,Y,0.0,4.875197323201151,0.0,0.0,NA,5,WD,Normal,8
60,RL,4.23410650459726,9.134862230800225,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.2166061010848646,Unf,0.0,342.0,6.736966958001855,Ex,Y,SBrkr,6.75343791859778,893,7.4673710669175595,0.0,0.0,2,1,3,Gd,7,0,NA,Attchd,RFn,515.0,TA,Y,4.948759890378168,4.454347296253507,0.0,0.0,NA,6,WD,Normal,7
60,RL,4.290459441148391,9.505022884072709,NA,IR1,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,1999,2000,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.796823718274855,Unf,0.0,57.0,6.858565034791365,Ex,Y,SBrkr,6.858565034791365,828,7.484368643286131,1.0,0.0,2,1,3,Gd,7,1,TA,Attchd,Fin,586.0,TA,Y,5.342334251964811,4.68213122712422,0.0,0.0,NA,9,WD,Normal,7
60,RL,3.9318256327243257,9.028938392241612,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,6,1977,1977,Gable,HdBoard,Plywood,BrkFace,202.0,TA,TA,CBlock,Gd,TA,Av,GLQ,6.234410725718371,Unf,0.0,166.0,6.516193076042964,TA,Y,SBrkr,6.532334292222349,702,7.236339342754344,0.0,0.0,1,1,3,TA,6,0,NA,Attchd,Unf,317.0,TA,Y,6.008813185442595,3.6109179126442243,0.0,0.0,NA,12,WD,Normal,29
80,RL,3.7612001156935624,9.248214024404264,NA,IR1,Lvl,CulDSac,CollgCr,Norm,1Fam,SLvl,6,6,1978,1978,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,Gd,Av,ALQ,6.39024066706535,LwQ,5.993961427306569,0.0,6.903747257584598,TA,Y,SBrkr,7.1569563646156364,0,7.1569563646156364,0.0,0.6931471805599453,2,0,3,TA,6,0,NA,Detchd,Unf,672.0,Fa,Y,5.958424693029782,0.0,0.0,0.0,NA,4,WD,Normal,28
20,RL,4.110873864173311,8.881975184248867,NA,Reg,Low,Inside,CollgCr,Norm,1Fam,1Story,5,8,1972,1972,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.082218910376446,Unf,0.0,427.0,6.762729506931879,Ex,Y,SBrkr,6.762729506931879,0,6.762729506931879,0.0,0.0,1,0,3,TA,5,0,NA,Detchd,Unf,297.0,TA,Y,0.0,0.0,0.0,0.0,MnPrv,3,WD,Normal,34
60,RL,4.2626798770413155,9.203416456903359,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.124683390894205,Unf,0.0,370.0,6.717804695023691,Ex,Y,SBrkr,6.778784897685177,884,7.47477218239787,0.0,0.0,2,1,3,Gd,6,0,NA,Attchd,Fin,591.0,TA,Y,5.771441123130016,4.007333185232471,0.0,0.0,NA,7,WD,Normal,4
60,RL,3.828641396489095,9.1557785839835,NA,IR2,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,6,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,202.0,TA,TA,PConc,Gd,TA,Mn,GLQ,6.461468176353717,Unf,0.0,201.0,6.734591659972948,Ex,Y,SBrkr,6.734591659972948,915,7.470793774195062,1.0,0.0,2,1,3,TA,7,1,TA,Attchd,RFn,530.0,TA,Y,5.176149732573829,4.30406509320417,0.0,0.0,NA,8,WD,Normal,7
20,RL,4.2626798770413155,9.313708904953216,NA,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,8,5,2002,2002,Hip,Stucco,Stucco,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.771935555839602,Unf,0.0,476.0,7.207118856207756,Ex,Y,SBrkr,7.214504414151143,0,7.214504414151143,1.0,0.0,1,1,1,Gd,5,1,TA,Attchd,Unf,418.0,TA,Y,4.23410650459726,5.117993812416755,0.0,0.0,NA,6,WD,Normal,4
60,RL,4.2626798770413155,9.074176947163311,NA,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,872.0,6.771935555839602,Ex,Y,SBrkr,6.771935555839602,1037,7.554858521040676,0.0,0.0,2,1,4,Gd,8,0,NA,BuiltIn,RFn,529.0,TA,Y,0.0,4.6913478822291435,0.0,0.0,NA,9,WD,Normal,4
60,RL,4.219507705176107,9.265491216441031,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.825460036255307,Unf,0.0,170.0,6.994849985833071,Ex,Y,SBrkr,6.994849985833071,1124,7.703007682479236,1.0,0.0,2,1,3,Gd,8,1,TA,Attchd,Fin,646.0,TA,Y,5.288267030694535,4.394449154672439,0.0,0.0,NA,7,WD,Normal,7
60,RL,4.2626798770413155,9.977388360375663,NA,IR2,Lvl,FR2,CollgCr,Feedr,1Fam,2Story,7,5,1996,1997,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1065.0,6.97166860472579,Ex,Y,SBrkr,6.97166860472579,984,7.6255950721324535,0.0,0.0,2,1,4,Gd,9,1,TA,Attchd,Unf,467.0,TA,Y,4.795790545596741,3.8918202981106265,0.0,0.0,NA,8,WD,Normal,10
60,RL,4.51085950651685,9.328212292571072,NA,IR1,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,202.0,TA,TA,PConc,Gd,TA,Mn,ALQ,6.680854678790215,Unf,0.0,258.0,6.961296045910167,Ex,Y,SBrkr,6.976348070447749,869,7.570443252057374,0.0,0.6931471805599453,2,1,3,Gd,8,1,TA,Attchd,RFn,555.0,TA,Y,4.859812404361672,4.442651256490317,0.0,0.0,NA,5,WD,Normal,8
